SIEMENS7C16,2024-03-18 14:28:26,65f84f8a12faf1e4d96926d3,17.81689453125,48.646514892578125,1233,45,0.0
SIEMENS7C16,2024-03-18 14:29:27,timesync
SIEMENS7C16,2024-03-18 14:30:15,65f84ff712faf1e4d969281e,17.68871307373047,48.610965728759766,1213,40,0.0
SIEMENS7C16,2024-03-18 14:30:44,timesync
SIEMENS7C16,2024-03-18 14:31:32,timesync
SIEMENS7C16,2024-03-18 14:32:21,65f8507512faf1e4d9692980,17.662010192871094,48.3995246887207,1193,38,0.0
SIEMENS7C16,2024-03-18 14:33:05,timesync
SIEMENS7C16,2024-03-18 14:33:21,65f850b112faf1e4d9692a1b,17.619285583496094,48.408416748046875,1185,40,0.0
SIEMENS7C16,2024-03-18 14:34:06,timesync
SIEMENS7C16,2024-03-18 14:35:26,65f8512e12faf1e4d9692b83,17.58991241455078,48.15903854370117,1168,37,0.0
SIEMENS7C16,2024-03-18 14:38:04,timesync
SIEMENS7C16,2024-03-18 14:38:36,timesync
SIEMENS7C16,2024-03-18 14:39:24,timesync
SIEMENS7C16,2024-03-18 14:39:40,timesync
SIEMENS7C16,2024-03-18 14:40:28,deviced
SIEMENS7C16,2024-03-18 14:41:16,65f8528c12faf1e4d9692f21,17.491111755371094,47.981998443603516,1113,37,0.0
SIEMENS7C16,2024-03-18 14:41:44,timesync
SIEMENS7C16,2024-03-18 14:42:01,timesync
SIEMENS7C16,2024-03-18 14:43:21,65f8530912faf1e4d9693065,17.477760314941406,47.837345123291016,1097,31,0.0
SIEMENS7C16,2024-03-18 14:44:06,timesync
SIEMENS7C16,2024-03-18 14:44:22,65f8534612faf1e4d9693119,17.46440887451172,47.749755859375,1089,28,0.0
SIEMENS7C16,2024-03-18 14:45:39,timesync
SIEMENS7C16,2024-03-18 14:46:27,timesync
SIEMENS7C16,2024-03-18 14:46:44,timesync
SIEMENS7C16,2024-03-18 14:47:16,65f853f412faf1e4d96932ec,17.38964080810547,48.00395965576172,1062,36,0.0
SIEMENS7C16,2024-03-18 14:48:16,65f8543112faf1e4d96933a8,17.38964080810547,47.732418060302734,1054,27,0.0
SIEMENS7C16,2024-03-18 14:48:45,timesync
SIEMENS7C16,2024-03-18 14:49:34,timesync
SIEMENS7C16,2024-03-18 14:50:23,65f854af12faf1e4d96934fb,17.37628936767578,47.68806076049805,1039,26,0.0
SIEMENS7C16,2024-03-18 14:51:08,timesync
SIEMENS7C16,2024-03-18 14:51:24,65f854ec12faf1e4d9693577,17.41901397705078,47.82101058959961,1030,26,0.0
SIEMENS7C16,2024-03-18 14:52:08,timesync
SIEMENS7C16,2024-03-18 14:54:01,timesync
SIEMENS7C16,2024-03-18 14:54:33,timesync
SIEMENS7C16,2024-03-18 14:55:22,65f855da12faf1e4d96937ce,17.37628936767578,47.77454376220703,1004,25,0.0
SIEMENS7C16,2024-03-18 14:55:50,timesync
SIEMENS7C16,2024-03-18 14:56:39,timesync
SIEMENS7C16,2024-03-18 14:57:27,timesync
SIEMENS7C16,2024-03-18 14:57:43,timesync
SIEMENS7C16,2024-03-18 14:58:15,65f8568812faf1e4d96939bf,17.234756469726562,47.86579132080078,982,23,0.0
SIEMENS7C16,2024-03-18 14:59:16,timesync
SIEMENS7C16,2024-03-18 15:00:04,timesync
SIEMENS7C16,2024-03-18 15:00:36,timesync
SIEMENS7C16,2024-03-18 15:01:24,65f8574512faf1e4d9693b83,17.306861877441406,47.62723159790039,959,20,0.0
SIEMENS7C16,2024-03-18 15:02:25,65f8578112faf1e4d9693c3b,17.221405029296875,47.89580535888672,952,22,0.0
SIEMENS7C16,2024-03-18 15:02:54,timesync
SIEMENS7C16,2024-03-18 15:03:42,timesync
SIEMENS7C16,2024-03-18 15:04:30,timesync
SIEMENS7C16,2024-03-18 15:04:46,timesync
SIEMENS7C16,2024-03-18 15:05:02,timesync
SIEMENS7C16,2024-03-18 15:05:19,65f8582f12faf1e4d9693def,17.221405029296875,47.6778450012207,931,23,0.0
SIEMENS7C16,2024-03-18 15:06:03,timesync
SIEMENS7C16,2024-03-18 15:06:19,65f8586b12faf1e4d9693e9a,17.192031860351562,47.87640380859375,924,23,0.0
SIEMENS7C16,2024-03-18 15:08:08,timesync
SIEMENS7C16,2024-03-18 15:08:41,timesync
SIEMENS7C16,2024-03-18 15:09:45,timesync
SIEMENS7C16,2024-03-18 15:10:17,65f8595a12faf1e4d9694136,17.208053588867188,47.84971618652344,900,23,0.0
SIEMENS7C16,2024-03-18 15:10:45,timesync
SIEMENS7C16,2024-03-18 15:11:33,timesync
SIEMENS7C16,2024-03-18 15:12:23,65f859d712faf1e4d969428a,17.221405029296875,47.90791320800781,889,26,0.0
SIEMENS7C16,2024-03-18 15:13:23,65f85a1412faf1e4d9694333,17.093231201171875,47.886131286621094,883,23,0.0
SIEMENS7C16,2024-03-18 15:13:52,timesync
SIEMENS7C16,2024-03-18 15:14:40,timesync
SIEMENS7C16,2024-03-18 15:15:28,timesync
SIEMENS7C16,2024-03-18 15:15:44,timesync
SIEMENS7C16,2024-03-18 15:16:17,65f85ac112faf1e4d9694540,17.178680419921875,47.819923400878906,870,25,0.0
SIEMENS7C16,2024-03-18 15:17:17,timesync
SIEMENS7C16,2024-03-18 15:18:05,timesync
SIEMENS7C16,2024-03-18 15:18:38,timesync
SIEMENS7C16,2024-03-18 15:19:27,65f85b7f12faf1e4d9694773,17.093231201171875,47.913814544677734,853,25,0.0
SIEMENS7C16,2024-03-18 15:20:28,65f85bbc12faf1e4d9694824,17.1519775390625,47.890350341796875,847,26,0.0
SIEMENS7C16,2024-03-18 15:21:29,deviced
SIEMENS7C16,2024-03-18 15:21:45,timesync
SIEMENS7C16,2024-03-18 15:22:18,65f85c2a12faf1e4d9694967,17.25078582763672,50.3351936340332,841,27,0.0
SIEMENS7C16,2024-03-18 15:23:18,timesync
SIEMENS7C16,2024-03-18 15:24:23,65f85ca712faf1e4d9694ada,17.63263702392578,55.499080657958984,830,59,0.0
SIEMENS7C16,2024-03-18 15:25:23,65f85ce312faf1e4d9694b68,17.71808624267578,57.41722106933594,824,71,0.0
SIEMENS7C16,2024-03-18 15:25:51,timesync
SIEMENS7C16,2024-03-18 15:26:24,65f85d2012faf1e4d9694bf2,17.787521362304688,59.1215705871582,820,50,0.0
SIEMENS7C16,2024-03-18 15:27:24,65f85d5c12faf1e4d9694c5b,17.859619140625,59.96807098388672,815,61,0.0
SIEMENS7C16,2024-03-18 15:27:53,timesync
SIEMENS7C16,2024-03-18 15:28:25,timesync
SIEMENS7C16,2024-03-18 15:28:41,timesync
SIEMENS7C16,2024-03-18 15:29:45,timesync
SIEMENS7C16,2024-03-18 15:30:18,65f85e0a12faf1e4d9694daa,17.945068359375,61.83876037597656,809,68,0.0
SIEMENS7C16,2024-03-18 15:30:47,timesync
SIEMENS7C16,2024-03-18 15:32:07,timesync
SIEMENS7C16,2024-03-18 15:32:39,timesync
SIEMENS7C16,2024-03-18 15:33:28,timesync
SIEMENS7C16,2024-03-18 15:33:44,timesync
SIEMENS7C16,2024-03-18 15:34:47,timesync
SIEMENS7C16,2024-03-18 15:35:19,timesync
SIEMENS7C16,2024-03-18 15:36:08,timesync
SIEMENS7C16,2024-03-18 15:37:12,timesync
SIEMENS7C16,2024-03-18 15:37:44,timesync
SIEMENS7C16,2024-03-18 15:38:00,timesync
SIEMENS7C16,2024-03-18 15:38:16,65f85fe812faf1e4d96950ff,17.787521362304688,55.973236083984375,787,42,0.0
SIEMENS7C16,2024-03-18 15:39:17,timesync
SIEMENS7C16,2024-03-18 15:39:33,timesync
SIEMENS7C16,2024-03-18 15:40:05,timesync
SIEMENS7C16,2024-03-18 15:40:21,65f8606512faf1e4d96951db,17.704734802246094,54.68952560424805,780,31,0.0
SIEMENS7C16,2024-03-18 15:41:21,timesync
SIEMENS7C16,2024-03-18 15:42:26,65f860e212faf1e4d96952bc,17.662010192871094,53.64391326904297,774,36,0.0
SIEMENS7C16,2024-03-18 15:43:27,65f8611f12faf1e4d969532c,17.662010192871094,53.446800231933594,771,40,0.0
SIEMENS7C16,2024-03-18 15:43:55,timesync
SIEMENS7C16,2024-03-18 15:44:43,timesync
SIEMENS7C16,2024-03-18 15:45:15,timesync
SIEMENS7C16,2024-03-18 15:46:20,timesync
SIEMENS7C16,2024-03-18 15:46:36,timesync
SIEMENS7C16,2024-03-18 15:47:08,timesync
SIEMENS7C16,2024-03-18 15:47:25,65f8620d12faf1e4d96954db,17.576560974121094,52.08332443237305,760,36,0.0
SIEMENS7C16,2024-03-18 15:48:09,timesync
SIEMENS7C16,2024-03-18 15:49:45,timesync
SIEMENS7C16,2024-03-18 15:50:17,65f862ba12faf1e4d969561c,17.477760314941406,51.44317626953125,752,26,0.0
SIEMENS7C16,2024-03-18 15:50:46,timesync
SIEMENS7C16,2024-03-18 15:52:06,timesync
SIEMENS7C16,2024-03-18 15:52:37,timesync
SIEMENS7C16,2024-03-18 15:52:53,timesync
SIEMENS7C16,2024-03-18 15:53:26,65f8637612faf1e4d9695758,17.45105743408203,50.97926712036133,741,34,0.0
SIEMENS7C16,2024-03-18 15:54:27,65f863b312faf1e4d96957c9,17.38964080810547,50.726287841796875,738,32,0.0
SIEMENS7C16,2024-03-18 15:54:56,timesync
SIEMENS7C16,2024-03-18 15:55:44,timesync
SIEMENS7C16,2024-03-18 15:56:00,timesync
SIEMENS7C16,2024-03-18 15:57:21,timesync
SIEMENS7C16,2024-03-18 15:58:26,65f864a212faf1e4d9695975,17.37628936767578,50.067970275878906,724,28,0.0
SIEMENS7C16,2024-03-18 15:58:55,timesync
SIEMENS7C16,2024-03-18 15:59:43,timesync
SIEMENS7C16,2024-03-18 16:00:32,timesync
SIEMENS7C16,2024-03-18 16:00:48,timesync
SIEMENS7C16,2024-03-18 16:01:20,65f8655012faf1e4d9695ac3,17.277488708496094,49.78384017944336,719,28,0.0
SIEMENS7C16,2024-03-18 16:02:21,65f8658d12faf1e4d9695b2c,17.221405029296875,49.85917282104492,716,34,0.0
SIEMENS7C16,2024-03-18 16:02:50,timesync
SIEMENS7C16,2024-03-18 16:03:22,deviced
SIEMENS7C16,2024-03-18 16:03:38,timesync
SIEMENS7C16,2024-03-18 16:04:27,65f8660b12faf1e4d9695bfc,17.33356475830078,49.4317741394043,710,31,0.0
SIEMENS7C16,2024-03-18 16:05:11,timesync
SIEMENS7C16,2024-03-18 16:05:27,65f8664812faf1e4d9695c6d,17.29084014892578,49.19164276123047,708,29,0.0
SIEMENS7C16,2024-03-18 16:07:00,timesync
SIEMENS7C16,2024-03-18 16:07:16,65f866b412faf1e4d9695d1c,17.277488708496094,49.046966552734375,703,29,0.0
SIEMENS7C16,2024-03-18 16:08:00,timesync
SIEMENS7C16,2024-03-18 16:08:17,timesync
SIEMENS7C16,2024-03-18 16:11:15,65f867a312faf1e4d9695eac,17.208053588867188,48.71291732788086,691,27,0.0
SIEMENS7C16,2024-03-18 16:12:15,timesync
SIEMENS7C16,2024-03-18 16:12:31,timesync
SIEMENS7C16,2024-03-18 16:13:19,timesync
SIEMENS7C16,2024-03-18 16:14:08,timesync
SIEMENS7C16,2024-03-18 16:15:12,timesync
SIEMENS7C16,2024-03-18 16:15:44,timesync
SIEMENS7C16,2024-03-18 16:16:00,timesync
SIEMENS7C16,2024-03-18 16:16:49,timesync
SIEMENS7C16,2024-03-18 16:17:22,65f8691212faf1e4d9696138,17.079879760742188,48.442100524902344,679,27,0.0
SIEMENS7C16,2024-03-18 16:18:06,timesync
SIEMENS7C16,2024-03-18 16:18:22,65f8694e12faf1e4d96961a2,17.1092529296875,48.57567596435547,678,21,0.0
SIEMENS7C16,2024-03-18 16:19:06,timesync
SIEMENS7C16,2024-03-18 16:20:27,65f869cb12faf1e4d9696285,17.122604370117188,48.36399459838867,670,23,0.0
SIEMENS7C16,2024-03-18 16:21:28,65f86a0812faf1e4d96962ed,17.1092529296875,48.20199203491211,667,29,0.0
SIEMENS7C16,2024-03-18 16:21:56,timesync
SIEMENS7C16,2024-03-18 16:22:29,65f86a4512faf1e4d9696356,17.1092529296875,48.229671478271484,665,25,0.0
SIEMENS7C16,2024-03-18 16:23:30,65f86a8212faf1e4d96963bf,17.0238037109375,48.13847351074219,663,26,0.0
SIEMENS7C16,2024-03-18 16:23:59,timesync
SIEMENS7C16,2024-03-18 16:24:46,timesync
SIEMENS7C16,2024-03-18 16:25:19,65f86aef12faf1e4d9696479,17.0665283203125,48.04307174682617,658,24,0.0
SIEMENS7C16,2024-03-18 16:26:20,timesync
SIEMENS7C16,2024-03-18 16:26:36,timesync
SIEMENS7C16,2024-03-18 16:27:08,timesync
SIEMENS7C16,2024-03-18 16:27:24,65f86b6c12faf1e4d969654f,17.122604370117188,49.472930908203125,656,26,0.0
SIEMENS7C16,2024-03-18 16:28:57,timesync
SIEMENS7C16,2024-03-18 16:29:30,timesync
SIEMENS7C16,2024-03-18 16:29:45,timesync
SIEMENS7C16,2024-03-18 16:30:18,65f86c1a12faf1e4d9696676,17.662010192871094,56.846229553222656,656,70,0.0
SIEMENS7C16,2024-03-18 16:31:03,timesync
SIEMENS7C16,2024-03-18 16:31:19,65f86c5712faf1e4d96966dc,17.71808624267578,58.71398162841797,657,44,0.0
SIEMENS7C16,2024-03-18 16:32:52,timesync
SIEMENS7C16,2024-03-18 16:33:24,65f86cd412faf1e4d96967ad,17.886322021484375,61.68836975097656,654,64,0.0
SIEMENS7C16,2024-03-18 16:34:08,timesync
SIEMENS7C16,2024-03-18 16:34:25,65f86d1112faf1e4d9696812,17.872970581054688,61.93117904663086,654,67,0.0
SIEMENS7C16,2024-03-18 16:35:25,timesync
SIEMENS7C16,2024-03-18 16:36:30,65f86d8e12faf1e4d96968eb,17.90234375,61.54566955566406,650,53,0.0
SIEMENS7C16,2024-03-18 16:37:47,timesync
SIEMENS7C16,2024-03-18 16:38:19,65f86dfb12faf1e4d96969a7,17.846267700195312,60.1641845703125,647,52,0.0
SIEMENS7C16,2024-03-18 16:39:20,timesync
SIEMENS7C16,2024-03-18 16:40:24,65f86e7912faf1e4d9696a85,17.803543090820312,58.49135208129883,644,37,0.0
SIEMENS7C16,2024-03-18 16:40:53,timesync
SIEMENS7C16,2024-03-18 16:41:41,timesync
SIEMENS7C16,2024-03-18 16:42:30,65f86ef612faf1e4d9696b59,17.68871307373047,56.92604064941406,642,43,0.0
SIEMENS7C16,2024-03-18 16:42:58,deviced
SIEMENS7C16,2024-03-18 16:43:30,65f86f3212faf1e4d9696bc1,17.68871307373047,56.004451751708984,642,36,0.0
SIEMENS7C16,2024-03-18 16:43:59,timesync
SIEMENS7C16,2024-03-18 16:44:15,timesync
SIEMENS7C16,2024-03-18 16:45:04,timesync
SIEMENS7C16,2024-03-18 16:46:08,timesync
SIEMENS7C16,2024-03-18 16:46:40,timesync
SIEMENS7C16,2024-03-18 16:46:56,timesync
SIEMENS7C16,2024-03-18 16:47:28,65f8702112faf1e4d9696d51,17.648658752441406,53.853824615478516,636,39,0.0
SIEMENS7C16,2024-03-18 16:47:57,timesync
SIEMENS7C16,2024-03-18 16:48:44,timesync
SIEMENS7C16,2024-03-18 16:49:48,timesync
SIEMENS7C16,2024-03-18 16:50:04,timesync
SIEMENS7C16,2024-03-18 16:50:21,65f870cd12faf1e4d9696e77,17.491111755371094,52.94709014892578,630,34,0.0
SIEMENS7C16,2024-03-18 16:51:05,timesync
SIEMENS7C16,2024-03-18 16:51:22,timesync
SIEMENS7C16,2024-03-18 16:52:10,timesync
SIEMENS7C16,2024-03-18 16:55:08,timesync
SIEMENS7C16,2024-03-18 16:55:40,timesync
SIEMENS7C16,2024-03-18 16:55:57,timesync
SIEMENS7C16,2024-03-18 16:56:29,65f8723e12faf1e4d9697588,17.46440887451172,51.1653938293457,622,33,0.0
SIEMENS7C16,2024-03-18 16:56:58,timesync
SIEMENS7C16,2024-03-18 16:59:08,timesync
SIEMENS7C16,2024-03-18 16:59:40,timesync
SIEMENS7C16,2024-03-18 17:00:29,65f8732d12faf1e4d9697716,17.362937927246094,50.68607711791992,619,37,0.0
SIEMENS7C16,2024-03-18 17:01:13,timesync
SIEMENS7C16,2024-03-18 17:01:30,65f8736a12faf1e4d9697781,17.33356475830078,50.48513412475586,619,31,0.0
SIEMENS7C16,2024-03-18 17:03:03,timesync
SIEMENS7C16,2024-03-18 17:03:19,65f873d812faf1e4d969783d,17.320213317871094,50.352596282958984,614,28,0.0
SIEMENS7C16,2024-03-18 17:04:20,timesync
SIEMENS7C16,2024-03-18 17:04:36,timesync
SIEMENS7C16,2024-03-18 17:05:08,timesync
SIEMENS7C16,2024-03-18 17:05:24,65f8745412faf1e4d969790b,17.320213317871094,50.07585144042969,612,25,0.0
SIEMENS7C16,2024-03-18 17:06:57,timesync
SIEMENS7C16,2024-03-18 17:07:29,timesync
SIEMENS7C16,2024-03-18 17:07:45,timesync
SIEMENS7C16,2024-03-18 17:08:49,timesync
SIEMENS7C16,2024-03-18 17:09:21,65f8754112faf1e4d9697a8b,17.264137268066406,49.70490646362305,606,27,0.0
SIEMENS7C16,2024-03-18 17:09:49,timesync
SIEMENS7C16,2024-03-18 17:10:38,timesync
SIEMENS7C16,2024-03-18 17:11:26,65f875be12faf1e4d9697b58,17.234756469726562,49.557552337646484,607,24,0.0
SIEMENS7C16,2024-03-18 17:12:10,timesync
SIEMENS7C16,2024-03-18 17:12:27,65f875fb12faf1e4d9697bbf,17.165328979492188,49.5954475402832,604,23,0.0
SIEMENS7C16,2024-03-18 17:13:11,timesync
SIEMENS7C16,2024-03-18 17:14:48,timesync
SIEMENS7C16,2024-03-18 17:15:20,65f876a812faf1e4d9697ce5,17.234756469726562,49.282508850097656,600,32,0.0
SIEMENS7C16,2024-03-18 17:16:04,timesync
SIEMENS7C16,2024-03-18 17:16:20,65f876e412faf1e4d9697d4c,17.221405029296875,49.11015319824219,598,31,0.0
SIEMENS7C16,2024-03-18 17:17:21,timesync
SIEMENS7C16,2024-03-18 17:18:25,65f8776112faf1e4d9697e19,17.135955810546875,48.97406005859375,595,25,0.0
SIEMENS7C16,2024-03-18 17:19:25,65f8779d12faf1e4d9697e7e,17.192031860351562,48.76556396484375,592,23,0.0
SIEMENS7C16,2024-03-18 17:19:53,timesync
SIEMENS7C16,2024-03-18 17:20:26,timesync
SIEMENS7C16,2024-03-18 17:20:42,timesync
SIEMENS7C16,2024-03-18 17:21:14,timesync
SIEMENS7C16,2024-03-18 17:21:30,65f8781a12faf1e4d9697f54,17.1092529296875,48.798851013183594,590,24,0.0
SIEMENS7C16,2024-03-18 17:23:19,65f8788712faf1e4d9698012,17.079879760742188,48.70680236816406,587,25,0.0
SIEMENS7C16,2024-03-18 17:23:47,deviced
SIEMENS7C16,2024-03-18 17:24:19,timesync
SIEMENS7C16,2024-03-18 17:24:35,timesync
SIEMENS7C16,2024-03-18 17:25:07,timesync
SIEMENS7C16,2024-03-18 17:25:23,65f8790312faf1e4d96980d0,17.053176879882812,48.491790771484375,584,21,0.0
SIEMENS7C16,2024-03-18 17:26:56,timesync
SIEMENS7C16,2024-03-18 17:27:29,timesync
SIEMENS7C16,2024-03-18 17:27:45,timesync
SIEMENS7C16,2024-03-18 17:28:50,timesync
SIEMENS7C16,2024-03-18 17:29:22,65f879f212faf1e4d969825a,17.1092529296875,48.16047286987305,577,30,0.0
SIEMENS7C16,2024-03-18 17:29:50,timesync
SIEMENS7C16,2024-03-18 17:30:38,timesync
SIEMENS7C16,2024-03-18 17:31:27,65f87a6f12faf1e4d969832e,17.405662536621094,53.12437057495117,577,39,0.0
SIEMENS7C16,2024-03-18 17:32:28,65f87aac12faf1e4d9698394,17.576560974121094,55.61445236206055,577,57,0.0
SIEMENS7C16,2024-03-18 17:32:56,timesync
SIEMENS7C16,2024-03-18 17:33:44,timesync
SIEMENS7C16,2024-03-18 17:34:33,timesync
SIEMENS7C16,2024-03-18 17:34:49,timesync
SIEMENS7C16,2024-03-18 17:35:22,65f87b5a12faf1e4d96984ad,17.846267700195312,60.879913330078125,578,76,0.0
SIEMENS7C16,2024-03-18 17:36:06,timesync
SIEMENS7C16,2024-03-18 17:36:22,65f87b9612faf1e4d9698510,17.90234375,61.53184127807617,578,53,0.0
SIEMENS7C16,2024-03-18 17:37:55,timesync
SIEMENS7C16,2024-03-18 17:38:28,65f87c1412faf1e4d96985db,17.929046630859375,62.6556396484375,578,66,0.0
SIEMENS7C16,2024-03-18 17:39:12,timesync
SIEMENS7C16,2024-03-18 17:39:28,65f87c5012faf1e4d9698644,17.886322021484375,62.61497116088867,577,62,0.0
SIEMENS7C16,2024-03-18 17:41:01,timesync
SIEMENS7C16,2024-03-18 17:41:49,timesync
SIEMENS7C16,2024-03-18 17:42:21,timesync
SIEMENS7C16,2024-03-18 17:42:37,timesync
SIEMENS7C16,2024-03-18 17:43:09,timesync
SIEMENS7C16,2024-03-18 17:45:02,timesync
SIEMENS7C16,2024-03-18 17:45:18,65f87dae12faf1e4d9698893,17.747459411621094,57.5366325378418,570,43,0.0
SIEMENS7C16,2024-03-18 17:46:19,timesync
SIEMENS7C16,2024-03-18 17:46:35,timesync
SIEMENS7C16,2024-03-18 17:47:24,timesync
SIEMENS7C16,2024-03-18 17:47:40,timesync
SIEMENS7C16,2024-03-18 17:48:12,timesync
SIEMENS7C16,2024-03-18 17:48:29,65f87e6d12faf1e4d96989c3,17.648658752441406,55.31666946411133,566,43,0.0
SIEMENS7C16,2024-03-18 17:49:13,timesync
SIEMENS7C16,2024-03-18 17:50:49,timesync
SIEMENS7C16,2024-03-18 17:51:21,65f87f1912faf1e4d9698ae4,17.605934143066406,53.96841812133789,566,42,0.0
SIEMENS7C16,2024-03-18 17:51:50,timesync
SIEMENS7C16,2024-03-18 17:53:10,timesync
SIEMENS7C16,2024-03-18 17:53:43,timesync
SIEMENS7C16,2024-03-18 17:53:59,timesync
SIEMENS7C16,2024-03-18 17:54:31,65f87fd812faf1e4d9698c1e,17.491111755371094,53.062957763671875,564,32,0.0
SIEMENS7C16,2024-03-18 17:55:32,65f8801412faf1e4d9698c87,17.46440887451172,52.98476028442383,563,27,0.0
SIEMENS7C16,2024-03-18 17:56:01,timesync
SIEMENS7C16,2024-03-18 17:56:17,timesync
SIEMENS7C16,2024-03-18 17:56:49,timesync
SIEMENS7C16,2024-03-18 17:57:38,timesync
SIEMENS7C16,2024-03-18 17:57:54,timesync
SIEMENS7C16,2024-03-18 17:58:26,timesync
SIEMENS7C16,2024-03-18 17:58:42,timesync
SIEMENS7C16,2024-03-18 17:59:14,timesync
SIEMENS7C16,2024-03-18 17:59:30,65f8810212faf1e4d9698e06,17.435035705566406,51.67876052856445,558,30,0.0
SIEMENS7C16,2024-03-18 18:01:19,65f8817012faf1e4d9698eba,17.45105743408203,51.12799835205078,557,35,0.0
SIEMENS7C16,2024-03-18 18:02:20,timesync
SIEMENS7C16,2024-03-18 18:03:25,timesync
SIEMENS7C16,2024-03-18 18:03:41,timesync
SIEMENS7C16,2024-03-18 18:04:30,65f8822e12faf1e4d9698fe8,17.320213317871094,50.60512924194336,554,29,0.0
SIEMENS7C16,2024-03-18 18:05:31,65f8826b12faf1e4d969904d,17.33356475830078,50.59064483642578,555,27,0.0
SIEMENS7C16,2024-03-18 18:05:59,deviced
SIEMENS7C16,2024-03-18 18:06:16,timesync
SIEMENS7C16,2024-03-18 18:07:04,timesync
SIEMENS7C16,2024-03-18 18:07:20,timesync
SIEMENS7C16,2024-03-18 18:07:52,timesync
SIEMENS7C16,2024-03-18 18:08:25,65f8831912faf1e4d9699156,17.221405029296875,49.95258331298828,550,23,0.0
SIEMENS7C16,2024-03-18 18:09:26,timesync
SIEMENS7C16,2024-03-18 18:10:31,65f8839712faf1e4d969921a,17.178680419921875,49.830081939697266,548,27,0.0
SIEMENS7C16,2024-03-18 18:11:31,65f883d312faf1e4d9699279,17.234756469726562,49.452030181884766,546,27,0.0
SIEMENS7C16,2024-03-18 18:12:00,timesync
SIEMENS7C16,2024-03-18 18:12:32,65f8841112faf1e4d96992dc,17.221405029296875,49.438819885253906,545,25,0.0
SIEMENS7C16,2024-03-18 18:13:34,65f8844e12faf1e4d9699338,17.135955810546875,49.28718566894531,547,30,0.0
SIEMENS7C16,2024-03-18 18:14:02,timesync
SIEMENS7C16,2024-03-18 18:14:19,65f8847b12faf1e4d9699391,17.192031860351562,49.14786911010742,548,29,0.0
